idGroupeGenerique;codeCIS;typeGenerique
908;61120249;1
908;60325201;1
908;69707679;1
908;62227567;1
909;62161626;0
909;60660915;1
909;61464435;1
910;69922564;0
910;66974890;1
910;66117666;1
910;68613700;1
910;62662968;1
910;69505624;1
910;61312299;1
910;61589937;1
911;68354386;0
911;62714767;1
911;60511864;1
911;62834930;1
911;67050829;1
911;60462513;1
911;68037788;1
911;67038894;1
911;60894074;1
911;69058237;1
911;64879479;1
911;62039483;1
911;62695758;1
911;60946507;1
911;60294713;1
912;62982231;0
912;61704802;1
912;63233306;1
912;66437926;1
912;67515491;1
912;61808509;1
912;61070725;1
912;64457467;1
912;69042891;1
912;61336243;1
912;66039057;1
912;63537451;1
913;67143532;0
913;63082110;0
913;65785748;1
913;61411404;1
913;60786892;1
913;60519117;1
913;69329044;1
913;64408331;1
913;62094280;1
913;66589827;1
913;69522513;1
913;69770448;1
913;66933705;1
913;66460355;1
913;63926641;1
913;63661449;1
913;66328485;1
913;67059408;1
913;64623412;1
913;68424379;1
913;68556498;1
913;69320216;1
913;66279287;1
913;63644599;1
913;62866294;1
913;65584300;1
913;69110520;1
914;69902323;0
914;63998110;0
914;63702593;1
914;68125932;1
914;62847550;1
914;64308092;1
914;62047925;1
914;69068936;1
914;63757052;1
914;65550725;1
914;68212077;1
914;68419357;1
914;68666845;1
914;63811799;1
914;61805662;1
914;61391955;1
914;65689002;1
914;64176801;1
914;68124403;1
914;68036693;1
914;60265932;1
914;67762488;1
914;66595171;1
914;66331392;1
914;67008260;1
914;61482159;1
914;64572537;1
914;62864852;1
915;69466146;0
915;68875019;0
915;69020254;1
915;66456143;1
915;69377174;1
915;69942983;1
915;63974084;1
915;67607954;1
915;65650743;1
915;63512028;1
915;65030856;1
915;67202055;1
915;68228761;1
915;69525986;1
915;65221637;1
915;65742330;1
915;66292224;1
915;65149821;1
915;69621269;1
915;61633579;1
915;68232578;1
915;62019370;1
915;60007437;1
915;65907376;1
915;62977177;1
915;68603720;1
915;68722475;1
917;60703487;0
917;62615406;1
917;67111196;1
917;68118158;1
917;61676897;1
917;63450263;1
917;61727174;1
917;65159025;1
917;69329539;1
917;67737951;1
917;64463580;1
917;63591367;1
917;65450664;1
917;66530729;1
917;65168323;1
917;67083996;1
917;64562087;1
917;61830893;1
917;63366057;1
917;67379949;1
917;69780531;1
917;61098183;1
917;68689484;1
917;60113814;1
917;62738704;1
920;61777782;0
920;63339576;1
921;63114056;0
921;66082514;1
922;60044108;0
923;69225138;0
923;66227664;1
923;63663343;1
923;65294076;1
923;66471451;1
923;64867174;1
923;64076434;1
923;67478769;1
923;65262018;1
923;60207459;1
923;66922032;1
923;63733514;1
923;64144682;1
923;61072562;1
923;61396272;1
924;67584249;0
924;62034116;1
925;60703829;0
925;60572881;1
925;60046529;1
926;66948867;0
926;63820047;1
926;61408707;1
927;60456948;0
927;60165857;1
927;67699283;1
927;66582900;1
927;62444243;1
927;66192569;1
927;63426700;1
927;62027794;1
928;65728537;0
928;61976243;1
928;67828244;1
928;60876845;1
928;62195087;1
928;67120494;1
928;61752722;1
928;69437714;1
928;67985231;1
929;64305783;0
929;62044256;1
930;63059670;0
930;69531658;0
930;67972821;1
930;65521531;1
930;69147038;1
930;62422510;1
930;66477066;1
930;61031099;1
930;66862471;1
931;61113009;0
931;63121691;1
931;67812927;1
932;68740943;0
932;62935096;1
932;64643856;1
932;62730650;1
932;69573276;1
932;69020770;1
932;66612044;1
933;61030104;0
933;67442641;1
933;62529302;1
933;67246258;1
933;66368889;1
933;65421470;1
933;65304442;1
934;66254857;0
934;65988104;1
934;60691017;1
934;67632968;1
934;62899458;1
934;60858338;1
934;61864867;1
935;60914573;0
935;62537701;1
935;68440390;1
935;64990230;1
935;67992884;1
935;67597823;1
935;62665366;1
936;62188712;0
936;60822915;1
936;67119741;1
936;66746278;1
936;60024931;1
936;63337988;1
936;62930074;1
937;68196114;0
937;62913872;1
937;63538165;1
937;66186993;1
937;63855589;1
937;60862607;1
937;67082976;1
938;60399454;0
938;66887599;1
938;68859538;1
938;66864885;1
938;62345448;1
938;62393941;1
938;64234980;1
938;62527340;1
938;60630498;1
938;65607133;1
938;63819130;1
938;64260929;1
938;61878240;1
938;68593411;1
938;68639727;1
938;69274765;1
938;60335291;1
939;61730971;0
939;68369993;0
939;67189202;1
939;67402789;1
939;60798040;1
940;64053720;0
940;60560224;0
940;60473157;1
940;66219710;1
940;65179106;1
940;66669675;1
940;69394106;1
940;67286548;1
940;67169534;1
940;65259207;1
940;67183046;1
940;68209355;1
940;65586116;1
941;66161755;0
941;61842988;0
941;62292928;1
941;61492598;1
941;64859537;1
941;66102319;1
941;69536527;1
941;66328738;1
941;65094353;1
941;62260706;1
941;66435195;1
941;61885726;1
941;68529113;1
942;67353986;0
942;66758106;1
942;68840751;1
942;63857992;1
942;65241522;1
942;65117396;1
942;61151376;1
942;61226028;1
942;69856947;1
942;67710121;1
942;61079133;1
942;67039099;1
942;60489738;1
943;61550884;0
943;66783522;1
943;66589688;1
943;61251960;1
943;60877477;1
943;64201464;1
943;67160948;1
943;62592530;1
943;66973016;1
943;67714543;1
943;61137907;1
944;69718483;0
944;65099368;1
944;67245747;1
945;63066469;0
945;62886560;1
947;64027704;0
947;64975157;0
947;65576937;1
947;61065767;1
947;69309586;1
947;60855281;1
947;63677631;1
947;60981426;1
947;66525995;1
947;69465051;1
947;66617034;1
947;69519524;1
947;69346798;1
947;69381219;1
947;61872390;1
948;69025080;0
948;60743994;0
948;68396894;1
948;60654588;1
948;66787378;1
948;68504747;1
948;66315178;1
948;66194303;1
948;64456899;1
948;63367038;1
948;60512090;1
948;64822802;1
948;67501673;1
948;60885214;1
948;60643976;1
949;61703935;0
949;62410629;1
950;63269327;0
950;67947298;1
951;69245913;0
951;67115586;1
952;68672780;0
952;66974004;1
952;62312601;1
952;61532231;1
952;66514842;1
952;66203898;1
952;65340100;1
952;60890204;1
952;67244645;1
952;65911969;1
952;64832814;1
952;64252505;1
952;60035924;1
952;61425674;1
952;62207034;1
952;69082569;1
953;67740837;0
953;60700320;1
953;67426103;1
953;60408412;1
954;67133883;0
954;62893252;1
954;64866097;1
954;67717315;1
954;60719819;1
955;68826958;0
955;67403058;1
955;65562898;1
956;60994733;0
956;67661578;0
956;67339463;1
956;69871657;1
957;64593392;1
960;67070657;0
960;66126409;1
961;60234221;0
961;64828545;1
961;67517243;1
961;67163702;1
963;67365141;0
963;69445593;0
963;61542325;1
963;67760715;1
963;69243410;1
963;61192704;1
963;67482059;1
963;61210159;1
963;68001016;1
963;67050747;1
963;67392156;1
964;61563134;0
964;64613845;1
964;67132571;1
967;69431444;0
967;63475544;1
967;63597509;1
968;64578892;0
968;65830360;4
968;69004563;1
968;61471344;4
968;60620664;1
968;68695170;1
968;63344872;4
968;69047251;4
968;66114830;4
968;60228791;1
968;64359642;4
968;64328579;4
968;61662050;1
968;63551390;1
968;66690776;4
968;66718567;4
968;66763637;4
968;63598319;1
968;69875456;1
968;65423329;4
968;65058282;1
968;65021832;4
968;62556858;1
968;60454662;4
968;65039289;4
968;65394112;4
968;61071859;4
968;61631165;4
968;67055616;1
968;61683055;1
968;66096161;1
968;65120061;1
968;62071381;1
969;62824142;0
969;69000230;4
969;66612756;1
969;69836147;4
969;61424743;1
969;65919873;1
969;69093163;4
969;66832994;4
969;61134569;1
969;67827128;4
969;67972216;4
969;67637812;1
969;67791479;1
969;66118259;4
969;63390930;4
969;67717735;4
969;65010896;1
969;62640441;1
969;64368456;4
969;63976886;4
969;62964589;1
969;68631851;4
969;62276532;1
969;69441755;4
969;66628995;4
969;67732107;4
969;65596092;4
969;60784820;1
969;62468237;1
969;68796365;1
969;66352600;4
969;67072996;1
969;62919619;1
969;66860602;1
970;60885246;0
971;66035518;0
971;64397778;1
971;65336041;1
971;66416661;1
971;63965740;1
971;67625856;1
971;62134839;1
971;63212397;1
971;64080062;1
971;64238676;1
971;64710550;1
971;65243224;1
971;66787677;1
971;62135510;1
971;66788804;1
971;64718440;1
971;61212982;1
971;61805185;1
971;61438974;1
971;63449026;1
972;62909137;0
972;61124315;1
972;60443801;1
972;60494895;1
972;69649119;1
972;66123498;1
972;68179809;1
972;67462665;1
972;66387117;1
972;68832021;1
972;62984887;1
972;62880365;1
972;64546663;1
972;62097102;1
972;65637767;1
972;64970427;1
972;65777648;1
972;61305034;1
972;66477810;1
972;65031278;1
972;67263364;1
973;67199506;0
973;65338359;1
979;61547030;0
979;64018107;1
979;63021303;1
979;66991594;1
979;69147369;1
979;61378064;1
979;66598146;1
979;69218485;1
979;63927896;1
979;67399371;1
979;67555468;1
979;61120530;1
979;68699674;1
979;65376662;1
980;63826452;0
980;66500369;1
980;68481711;1
980;62312163;1
980;64662917;1
980;62786389;1
980;62448170;1
980;69714150;1
980;62727234;1
980;68373205;1
980;66416259;1
980;67934781;1
980;67940243;1
980;63490927;1
981;67305500;0
981;65355223;1
981;62183964;1
981;63256529;1
981;68948481;1
981;66385963;1
981;60731440;1
981;62946153;1
981;67722294;1
981;61956276;1
981;69851220;1
981;66650493;1
981;63378458;1
981;62840513;1
982;68399214;0
982;66256370;1
982;63535151;1
983;69716824;0
983;68737908;1
984;64144419;0
984;63538286;1
985;66101975;0
985;65878914;1
985;60914235;1
986;64867427;0
986;68038089;1
987;61126871;0
987;68531000;1
991;67178526;0
991;62426576;1
992;66479537;0
992;62426576;1
993;62245120;0
993;62426576;1
994;64561462;0
994;69265638;1
994;62197519;1
994;62735455;1
994;64758381;1
994;68283672;1
995;61638010;0
995;66395950;1
995;69769588;1
995;62415398;1
995;61468832;1
995;65354096;1
995;68476867;1
995;62740096;1
996;62251707;0
996;68727159;1
996;63777090;1
996;67324714;1
996;68662722;1
996;68946021;1
996;65651329;1
997;65052799;0
997;64115976;1
997;60106848;1
997;68710067;1
997;64759558;1
997;67825052;1
997;61145551;1
997;60555469;1
997;60703003;1
997;61755914;1
998;64392076;0
998;68259696;1
998;68646198;1
998;63068064;1
998;69827148;1
998;66879969;1
998;61117406;1
998;68751765;1
998;67824210;1
998;62449361;1
1002;65411280;0
1002;64713443;1
1002;60197972;1
1002;68363595;1
1002;65549908;1
1003;67312982;0
1003;61113361;1
1003;65283877;1
1003;68579689;1
1003;68624821;1
1004;64033753;0
1004;68678566;1
1004;64262435;1
1004;60310224;1
1004;65005479;1
1005;60181733;0
1005;69036269;1
1005;68001023;1
1005;62631549;1
1005;65471110;1
1005;62793992;1
1006;61729093;0
1006;63670380;1
1006;63423227;1
1008;62457244;0
1008;65287548;1
1008;69061105;1
1009;67782430;0
1009;65919186;1
1010;65740030;0
1010;67880440;1
1010;66271447;1
1010;69825930;1
1010;67902118;1
1010;68004603;1
1010;61875194;1
1010;60582021;1
1010;67816174;1
1010;69654116;1
1010;68156080;1
1011;61342940;0
1012;61165486;0
1012;68267981;1
1012;63586338;1
1012;61927417;1
1012;69640472;1
1012;67787406;1
1012;68476486;1
1012;64552068;1
1012;63114896;1
1012;60870244;1
1012;60494614;1
1013;62129112;0
1013;63999867;1
1014;67537203;0
1014;68888874;1
1015;62738782;0
1015;68104646;1
1016;60720561;0
1016;68104646;1
1019;68123109;0
1019;63324453;1
1019;62067536;1
1019;68377584;1
1019;67271457;1
1019;65722331;1
1019;61377514;1
1020;60224800;0
1020;68405756;1
1020;67403581;1
1020;67697485;1
1020;62029749;1
1020;60016742;1
1021;61547571;0
1021;64270535;1
1021;62435116;1
1022;68831670;0
1022;60952314;1
1022;67137038;1
1022;69257869;1
1022;68153561;1
1022;69058582;1
1022;61651374;1
1022;62326355;1
1022;65485245;2
1022;65571438;1
1022;66202636;2
1022;61480507;1
1022;61310483;1
1022;63108612;1
1022;60300340;2
1022;65064520;1
1022;68259372;1
1022;63728734;1
1023;60692261;0
1023;60635068;1
1024;65521773;0
1024;60462659;1
1024;67876680;1
1024;67265949;1
1024;61685711;1
1025;68719194;0
1025;68876092;1
1025;61678485;1
1025;67467438;1
1025;62053006;2
1025;65078139;1
1025;61610687;1
1025;67181376;1
1025;64855713;1
1025;69429557;2
1025;69706381;1
1025;62926745;1
1025;63449987;1
1025;67013236;1
1025;69279246;1
1025;60007241;1
1025;62303171;1
1025;67049047;2
1025;61407427;1
1025;65523468;2
1025;65333230;1
1025;60788078;1
1025;64266049;1
1025;62291534;2
1026;65586187;0
1026;64736787;1
1026;63387539;1
1026;67536172;1
1026;62223558;1
1026;69840487;1
1026;60344066;1
1026;67392252;1
1026;67866017;1
1026;66958039;1
1026;67884200;1
1026;67479166;1
1026;61716968;1
1026;67494645;1
1026;62744027;1
1026;60044784;1
1026;64164471;1
1026;68827490;1
1026;69289272;1
1027;68596770;0
1027;69736549;1
1027;61196357;1
1027;62053006;1
1027;67536172;2
1027;67174271;1
1027;61537552;2
1027;61956319;1
1027;64718764;1
1027;66848258;1
1027;69429557;1
1027;67392252;2
1027;68138972;1
1027;68079965;1
1027;62511293;1
1027;68302496;1
1027;68435767;1
1027;68688927;1
1027;60952937;1
1027;67049047;1
1027;62744027;2
1027;65523468;1
1027;60044784;2
1027;60841805;1
1027;61276718;1
1027;62291534;1
1027;69289272;2
1028;67682501;0
1028;60430095;1
1028;66475784;1
1028;60068034;1
1028;62419642;1
1029;69663841;0
1029;67587245;1
1029;67688842;1
1029;68707039;1
1029;64959231;1
1030;62998997;0
1030;60294485;1
1030;61788266;1
1030;60117969;1
1031;60087718;0
1031;64544979;1
1032;69016925;0
1032;64692337;1
1032;60093639;1
1032;60274618;1
1032;65999613;1
1032;63924537;4
1032;66056398;1
1032;61907585;1
1032;69284777;1
1033;62494787;0
1033;60144464;1
1033;69011006;1
1033;60716890;1
1033;68028166;1
1033;67214495;4
1033;64610112;1
1033;69498222;1
1033;66593010;1
1034;61553841;0
1034;68014323;1
1034;64266362;1
1034;60623831;1
1034;60371992;1
1034;65431361;4
1034;61420645;1
1034;69349673;1
1034;69240866;1
1035;62463044;0
1035;64487229;1
1036;61452187;0
1036;64520387;1
1036;64969873;1
1036;66428489;1
1036;69632632;1
1036;62223483;1
1036;64126499;1
1036;61106705;1
1036;66613840;1
1036;65571737;1
1036;67203730;1
1037;61833327;0
1037;66452180;0
1037;65391842;1
1037;67571547;1
1037;64807309;1
1037;60805549;1
1037;68452567;1
1037;60604546;1
1037;60764223;1
1037;61223605;1
1037;67643224;1
1037;69924355;1
1037;65671584;1
1037;63820969;1
1037;63922664;1
1037;63929363;1
1037;68686709;1
1037;68344004;1
1037;60273352;1
1037;69723039;1
1037;62204287;1
1037;64199376;1
1037;65723604;1
1037;68165033;1
1038;69643760;0
1038;61665534;1
1038;62676761;1
1038;69018901;1
1038;68476319;1
1038;67886888;1
1038;66503041;1
1039;66998037;0
1039;63947710;1
1039;60064872;1
1039;63358402;1
1039;60401898;1
1039;68333709;1
1039;64406622;1
1039;69382374;1
1039;62031593;1
1039;66284291;1
1039;67024873;1
1039;65653682;1
1039;60163429;1
1040;66660758;0
1040;63386686;1
1040;60672497;1
1040;68673252;1
1040;65861256;1
1040;64679350;1
1040;62722529;1
1040;63878584;1
1040;62574361;1
1040;64398079;1
1040;63067336;1
1040;62582995;1
1040;64672555;1
1041;65928057;0
1041;67021350;1
1041;63415465;1
1041;66820789;1
1041;65505954;1
1041;60579580;1
1041;67517909;1
1041;60480212;1
1041;61611472;1
1041;61175690;1
1041;66075879;1
1041;63813309;1
1042;67376038;0
1042;62906059;1
1042;61455112;1
1042;60394998;1
1042;61841548;1
1042;66929112;1
1044;63792701;0
1044;63081453;1
1045;64983766;0
1045;61854766;1
1045;60434834;1
1046;65621955;0
1046;67003701;0
1046;68470152;1
1046;66894145;4
1046;66479505;4
1046;60420140;1
1046;67957958;1
1046;62145376;1
1046;65603633;4
1046;60932429;1
1049;63423024;0
1049;60116810;1
1049;67756040;1
1049;67811024;1
1049;63381461;1
1050;61276216;0
1050;67657505;1
1050;65951942;1
1050;60051704;1
1050;61201498;1
1050;63638906;1
1051;61901995;0
1051;66844441;1
1051;62008826;1
1051;60699245;1
1051;67412121;1
1051;61369617;1
1051;67703098;1
1051;69440660;1
1051;61935346;1
1051;66707204;1
1051;68220693;1
1051;60931327;1
1052;60132330;0
1052;67638743;1
1052;61762531;1
1052;61964013;1
1052;61775767;1
1052;67390276;1
1052;64422384;1
1052;67459644;1
1053;64000041;0
1056;67020316;0
1056;65525280;1
1056;66978789;1
1059;65364681;0
1059;67295383;1
1061;61231388;0
1061;62887979;1
1061;65897327;1
1061;61920248;1
1061;65372144;1
1061;68276457;1
1062;62148867;0
1062;64416680;1
1062;63713522;1
1062;68976744;1
1062;67294185;1
1062;64231450;1
1062;69356486;1
1063;67049435;0
1063;63243923;1
1065;65739590;0
1065;68095478;1
1065;64486561;1
1065;62348355;1
1065;67454889;1
1065;67483990;1
1065;62403086;1
1065;61253089;1
1066;62780055;0
1066;62886076;1
1066;64198541;1
1066;67829054;1
1066;65227729;1
1066;66092483;1
1066;69604750;1
1066;67516166;1
1067;63123849;0
1067;67852074;1
1068;64579019;0
1068;69267831;1
1068;64828463;1
1068;63385125;1
1068;64894972;1
1068;61147189;1
1068;67007518;1
1068;64412995;1
1068;61354444;1
1068;61410569;1
1068;60582092;1
1068;62199609;1
1068;62500165;1
1068;60217097;1
1069;63842168;0
1069;61336275;1
1069;68872286;1
1069;60069339;1
1069;61106655;1
1071;65715632;0
1071;65734134;1
1072;61137241;0
1072;60327615;0
1072;64924814;1
1072;64656227;1
1072;64707814;1
1072;61379885;1
1072;60396465;1
1072;68823442;1
1072;61331851;1
1072;61354049;1
1072;60712956;1
1072;60152411;1
1072;69925400;1
1072;66355660;1
1072;69621899;1
1072;68322100;1
1072;67698690;1
1072;63561242;1
1072;67594656;1
1073;60365078;0
1073;63192215;0
1073;69525954;1
1073;69995434;1
1074;66218213;0
1074;60004455;1
1074;67710406;1
1075;68056436;0
1075;68359312;1
1075;61294933;1
1075;65862671;1
1075;65751183;1
1075;63845794;1
1075;66781603;1
1075;63169405;1
1078;60385433;0
1078;65894174;1
1078;61038713;1
1078;67442659;1
1078;60920277;1
1078;64642708;1
1079;63781007;0
1079;63521098;1
1079;67918211;1
1079;67607908;1
1079;61103424;1
1079;60903438;1
1079;65407652;1
1079;63395607;1
1079;65709095;1
1080;68634477;0
1080;67015785;1
1080;69363281;1
1082;68764346;0
1082;68806603;1
1082;60970141;1
1082;60886120;1
1082;66438622;1
1082;62994066;1
1083;69578120;0
1084;67806600;0
1086;62785629;0
1086;61598975;1
1086;69582535;1
1086;66953992;1
1086;60706444;1
1086;60642632;1
1086;68011537;1
1086;69694737;1
1087;69026129;0
1087;63578074;1
1087;60828455;1
1087;64057843;1
1087;67527433;1
1088;68358114;0
1088;68810459;1
1088;61756877;1
1088;66682612;1
1089;61448776;0
1089;65725263;1
1089;62978514;1
1089;64507226;1
1091;62382724;0
1091;64741955;1
1091;65330992;1
1091;60019329;1
1091;68781121;1
1091;67698929;1
1091;66011467;1
1091;67657117;1
1091;66335825;1
1091;67453787;1
1092;65316206;0
1092;60836690;1
1092;63577894;1
1092;69329400;1
1092;68162667;1
1092;65949635;1
1092;64727959;1
1092;67373049;1
1093;60927791;1
1093;62679309;1
1094;69771849;0
1094;65502762;1
1094;63611923;1
1094;65248246;1
1094;61713210;1
1094;69139187;1
1094;69422299;1
1094;65982788;1
1094;69087947;1
1094;66104989;1
1094;69309579;1
1094;60004971;1
1095;65918903;0
1095;65970775;1
1095;61673260;1
1095;61174695;1
1095;61631635;1
1095;69475597;1
1095;65921098;1
1095;60044987;1
1095;62990833;1
1095;62969369;1
1095;64933293;1
1095;63332681;1
1096;67306342;0
1096;66175242;1
1096;67755974;1
1096;69398962;1
1096;67182791;1
1096;60753376;1
1096;65063322;1
1099;68952704;0
1099;64520316;1
1099;62338400;1
1099;64610055;1
1099;62296517;1
1099;68052288;1
1099;63783481;1
1099;68840694;1
1099;68765423;1
1099;61667994;1
1099;68156269;1
1100;66150367;0
1100;64306579;1
1100;67058644;1
1100;61174898;1
1100;64738350;1
1100;60915522;1
1100;62005890;1
1100;68891831;1
1100;66403692;1
1100;64938536;1
1100;68552795;1
1100;61685049;1
1100;65878362;1
1101;60562855;0
1101;64862921;1
1102;63951694;0
1102;62338553;1
1102;63368115;1
1102;66522013;1
1102;69272860;1
1103;67219535;0
1103;65988086;1
1103;65483098;1
1103;68770687;1
1103;62308720;1
1103;66157988;1
1103;67720286;1
1103;60651567;1
1103;66185521;1
1103;66170487;1
1103;69307585;1
1103;68946078;1
1103;66012868;1
1103;65043177;1
1103;60068002;1
1103;64344697;1
1103;68144676;1
1103;63541916;1
1104;60474889;0
1104;60197011;1
1104;61276636;1
1104;63864766;1
1104;69911774;1
1104;66902841;1
1104;64174800;1
1104;67024930;1
1104;62247737;1
1104;68396830;1
1104;63874803;1
1104;61677878;1
1104;65642223;1
1104;62567712;1
1104;63307653;1
1104;67576423;1
1104;67433083;1
1104;68548042;1
1105;65503782;0
1105;61385475;1
1105;66991231;1
1105;65502004;1
1105;67204946;1
1105;63969190;1
1105;64780520;1
1105;62246628;1
1105;67286345;1
1105;64926765;1
1105;66373135;1
1105;66409371;1
1105;64057028;1
1105;67487309;1
1105;61226754;1
1105;68082865;1
1105;69451151;1
1105;60247432;1
1105;66673392;1
1106;60958897;0
1106;62527664;1
1106;67701065;1
1106;62981581;1
1106;60774865;1
1106;68429942;1
1106;66688298;1
1106;60805307;1
1106;67168464;1
1106;61931796;1
1106;63872236;1
1106;65323663;1
1106;61214570;1
1106;69414103;1
1106;62067696;1
1106;60139563;1
1106;65473595;1
1106;68823570;1
1109;65964950;0
1109;66099467;1
1110;65133315;0
1110;64304400;1
1111;62255584;0
1111;67981763;1
1111;65642287;1
1111;64721696;1
1111;65588277;1
1111;64336921;1
1111;66666597;1
1112;63367821;0
1112;61381352;1
1112;64121915;1
1112;60742508;1
1112;63541827;1
1112;66511935;1
1112;60319789;1
1113;61727306;0
1113;63822272;1
1113;63782333;1
1113;68710989;1
1113;66978141;1
1113;66196083;1
1113;68589847;1
1117;66716961;0
1117;67519707;1
1117;64410713;1
1117;68737947;1
1117;60463323;1
1117;66902987;1
1117;68480627;1
1117;64044205;1
1117;65148121;1
1118;67702384;0
1118;64409255;1
1118;61846762;1
1118;63591495;1
1118;63760582;1
1118;67056604;1
1118;66314514;1
1118;68352766;1
1119;64898084;0
1119;66589617;1
1119;60151124;1
1119;67308293;1
1119;60288443;1
1119;65995643;1
1119;62007051;1
1119;65479388;1
1119;64069183;1
1119;63628506;1
1119;61288115;1
1119;69041120;1
1119;60561269;1
1119;68272067;1
1119;62524337;1
1119;63775495;1
1119;65511373;1
1119;63469210;1
1120;67216133;0
1120;64980720;1
1120;60986117;1
1120;66072114;1
1120;64369191;1
1120;64874592;1
1120;67410387;1
1120;64500146;1
1120;60337456;1
1120;66093293;1
1120;68268898;1
1120;66418833;1
1120;64134229;1
1120;64637903;1
1120;67332981;1
1120;69661139;1
1121;60364161;0
1121;64658228;1
1121;63046566;1
1121;66233813;1
1121;65482612;1
1122;68649778;0
1122;62227058;1
1123;61459178;0
1123;60533348;1
1125;60570229;0
1125;61217495;0
1125;64336017;1
1125;65959330;1
1125;67554786;1
1125;63871860;1
1125;61498569;1
1125;64651504;1
1125;67862809;1
1125;65605545;1
1125;67008214;1
1125;62629676;1
1125;66889582;1
1125;63007766;1
1125;61344795;1
1126;68499809;0
1126;69467344;0
1126;69652211;1
1126;60971236;1
1126;60906053;1
1126;69491669;1
1126;65587015;1
1126;64082832;1
1126;63761773;1
1126;61824972;1
1126;63883791;1
1126;65198779;1
1126;64647819;1
1126;66083616;1
1126;67193026;1
1127;69733859;0
1127;68460165;0
1127;61233250;1
1127;61897454;1
1127;61767005;1
1127;62527632;1
1127;65815038;1
1127;64278215;1
1127;67587081;1
1127;64979305;1
1127;67005296;1
1127;63809467;1
1127;63196808;1
1127;63853652;1
1127;63032520;1
1130;60945259;0
1130;69937299;1
1131;63076285;0
1131;65716353;1
1131;66755220;1
1131;68039999;1
1131;62728717;1
1131;62130958;1
1132;66116589;0
1132;62292134;0
1132;64016063;1
1132;64178371;1
1132;69418436;1
1132;67008933;1
1132;64164507;1
1132;63427414;1
1132;61558297;1
1132;69550690;1
1132;61005065;1
1132;67509104;1
1132;66638701;1
1132;69548668;1
1132;65291272;1
1132;67351394;1
1132;66804443;1
1132;68909329;1
1133;63985006;0
1133;69708254;1
1134;67241909;0
1134;68652347;1
1135;60981593;0
1135;68303281;1
1135;68278771;1
1135;62159632;1
1135;62902865;1
1136;64139742;0
1136;65542326;1
1136;63416987;1
1136;67630807;1
1136;68428349;1
1136;60618275;1
1136;61690968;1
1136;69391170;1
1137;69797801;0
1137;62022046;1
1138;65348759;0
1139;69606865;0
1139;64275824;1
1139;65866260;1
1140;60092590;0
1140;61721132;1
1140;65374031;1
1142;62877102;0
1142;67230236;1
1142;61090507;1
1142;61491578;1
1142;68284564;1
1143;68582703;0
1143;66813969;1
1143;60723461;1
1143;66474102;1
1143;61405814;1
1145;61179557;0
1145;61273686;1
1145;60397542;1
1145;60946980;1
1145;62378455;1
1145;64099785;1
1146;64742740;0
1146;68186013;1
1146;62075255;1
1146;60920487;1
1146;64160925;1
1147;68256579;0
1147;62015977;1
1147;65378211;1
1147;69368816;1
1147;65290658;1
1148;64645960;0
1148;64631754;1
1148;69961371;1
1148;67352838;1
1148;60356613;1
1149;69989424;0
1149;66385187;1
1149;62512769;1
1149;68484668;1
1149;69292959;1
1150;65017848;0
1150;62949651;1
1150;60856668;1
1150;68046157;1
1150;65116508;1
1151;69265691;0
1151;61059102;1
1151;68172597;1
1151;64347960;1
1151;62270981;1
1151;61759460;1
1151;65777420;1
1152;67289786;0
1152;65365616;1
1153;63759295;0
1153;69724187;1
1153;69251617;1
1153;62767232;1
1153;60929194;1
1154;67458460;0
1154;60647444;1
1154;65151893;1
1154;65934455;1
1154;66374924;1
1155;67427632;0
1155;64821401;1
1156;65422953;0
1156;60186584;1
1157;68852892;0
1157;63563115;1
1157;61790160;1
1158;62860793;0
1158;61683322;1
1158;60295320;1
1158;67666657;1
1158;65443214;1
1159;61430002;0
1159;66196012;1
1159;67523118;1
1159;60545083;1
1161;69183696;0
1161;68301184;1
1162;60401745;0
1162;69681960;1
1163;64935472;0
1163;69005619;1
1164;62267070;0
1164;67906013;1
1165;66694372;0
1166;67237394;0
1169;60812935;0
1169;60078078;1
1169;66791234;1
1170;69341566;0
1170;65043451;1
1170;68617549;1
1171;67527910;0
1171;65914011;1
1171;65382505;1
1171;64487282;1
1172;67432729;0
1172;62286576;1
1172;60949122;1
1172;66203033;1
1173;60267171;0
1173;68994742;1
1173;61623204;1
1173;68278928;1
1174;69922895;0
1174;67319215;1
1174;68947422;1
1174;64810878;1
1175;65024764;0
1175;64343410;1
1175;62171524;1
1176;64835212;0
1176;65084430;1
1176;61816559;1
1176;66778233;1
1176;67183929;1
1176;63272113;1
1176;61662513;1
1176;62760017;1
1176;68370337;1
1176;66172278;1
1176;62008580;1
1178;63566855;0
1178;67136694;1
1178;67751851;1
1178;63865252;1
1178;61100467;1
1178;66865026;1
1178;67061829;1
1178;69161828;1
1178;63609769;1
1178;60877018;1
1178;68906169;1
1178;63491598;1
1179;62476853;0
1179;68389896;1
1179;61955644;1
1179;69966888;1
1179;64604981;1
1180;61710552;0
1180;62672834;1
1180;68114697;1
1180;67905662;1
1180;60691177;1
1180;61078145;1
1181;69329731;0
1181;69742445;1
1181;61541629;1
1181;64746240;1
1181;61621858;1
1181;61860121;1
1182;62111790;0
1183;69457752;0
1183;66045537;1
1183;61183484;1
1184;69543863;0
1184;65780135;1
1184;68645178;1
1184;64594722;1
1185;68754537;0
1185;60248000;1
1185;62975906;1
1187;61182432;0
1187;65347835;1
