codeCIS;codeCIP7
60804917;3023758
60804917;3024291
60804995;3702300
60805307;2739821
60805346;3002785
60805549;2694113
60805549;2694142
60805638;3011010
60806188;4976301
60806188;4976318
60806188;4976324
60806188;4976353
60806188;4976376
60806188;4976399
60807297;3626616
60807404;3342244
60807404;3422575
60809088;3273112
60809985;3876017
60809985;5733138
60810368;4939889
60810674;3939686
60810891;3008318
60811559;5507378
60811559;5507379
60811833;3077598
60812091;5680614
60812134;3022992
60812134;3776043
60812344;3001045
60812344;3001048
60812344;3021208
60812935;3641372
60814021;3809067
60814021;3809073
60814847;3014415
60814943;3006744
60814943;3473495
60815657;5505000
60815657;5505001
60815657;5505004
60815657;5505005
60817925;3000322
60819417;3897404
60821012;3539745
60821681;3015306
60821681;3757666
60822018;3229938
60822192;3966625
60823593;3745232
60823593;3873125
60823764;5504433
60826422;2230307
60827307;3000587
60827307;3000589
60828455;5833070
60828932;2743248
60830011;2756311
60830214;3015661
60830214;3015662
60830246;3605301
60832521;3177288
60832521;3179821
60832749;4900026
60833559;3017313
60834757;3726140
60834757;3740111
60834807;3886665
60834807;3886702
60835243;2669747
60836690;2661504
60838150;3005826
60838150;3005833
60839455;5834394
60840614;3494497
60840614;3494505
60841335;3423801
60841335;4950520
60841335;4950655
60841335;4950709
60841335;4950951
60841805;3007643
60843197;3003924
60844865;3014270
60844865;3014271
60845134;3989804
60845223;3416161
60848479;3004054
60848739;3898119
60848874;3658421
60849677;3009541
60849677;3009543
60850633;3006911
60850633;3006913
60851678;2800779
60851678;3014805
60851678;3635408
60851678;3723035
60851920;3688847
60852004;3720798
60852004;3720806
60852253;3950015
60852253;3950038
60852495;3016763
60852495;5567065
60852538;3828165
60852538;3828188
60854845;3583491
60855281;2233978
60855281;2234021
60855566;3011075
60855840;3815116
60855840;3815122
60856668;2757121
60858338;2678657
60859059;3582540
60860061;3012755
60860606;4976778
60860606;4976790
60861252;3354856
60862062;3861547
60862062;3861582
60862404;5507720
60862443;3115755
60862607;2678611
60863367;3998513
60866178;2214449
60866491;3646748
60866491;3646754
60866559;3015685
60868670;3543497
60868670;4950098
60868670;4950164
60870244;2661869
60870244;5833118
60874417;3287002
60875266;3290599
60876140;2773031
60876845;3788891
60876845;3789229
60876980;3022380
60877018;3015133
60877018;3015134
60877057;3614659
60877502;5612245
60878038;5508914
60880110;3018553
60883697;3782836
60883697;3782859
60883708;3550758
60885214;2209081
60885214;2209112
60885246;3400102
60886120;2233369
60886387;3902022
60886501;3015352
60887044;3225099
60887592;3017033
60887592;3017036
60887980;3689261
60889547;3019499
60889903;3651608
60890204;4924445
60890357;3009558
60890617;3002657
60890617;3007172
60890745;3466756
60890841;3002196
60891060;3675980
60892664;2756162
60892792;2734901
60892792;3021036
60893428;3005339
60893428;3005344
60894334;3007037
60894626;3014077
60895265;5506536
60895265;5506540
60895831;3668224
60896424;2192156
60896424;2192179
60897031;3304798
60897533;3022036
60897889;5507022
60897889;5645115
60898158;3000778
60898838;3945468
60899178;3694581
60900335;5661315
60900520;2184292
60901946;3001806
60902286;2235693
60903438;2748085
60903438;2748091
60904643;2756239
60904643;5846291
60905873;3903010
60905873;3903027
60905955;3527251
60906053;2753695
60906053;2753749
60907447;3347997
60908912;2214455
60909099;4900329
60911036;3171788
60912227;5846339
60912259;3002383
60912540;4900336
60913012;3702352
60913418;4900439
60913418;4900440
60914000;3762130
60914025;3423830
60914235;5506423
60914235;5506424
60914477;3888227
60914477;3888256
60914559;3065678
60914573;5747459
60915020;3007189
60915020;4912577
60915020;4912643
60915522;2773806
60916019;3689025
60916019;3768279
60916357;3015806
60917345;3687629
60920277;2795512
60920487;3010798
60921386;5727072
60921824;3419538
60922709;3927312
60922709;3927364
60923387;3367296
60924642;5507550
60925192;3587514
60926629;3016398
60927460;3003839
60927460;3003842
60927706;2220071
60927706;2220125
60927791;2232335
60928110;4900475
60928199;4900474
60928772;3610064
60928772;3610070
60928936;3184064
60928936;3184087
60929194;3015376
60929194;3015377
60929244;2800957
60929447;3411689
60931882;3014595
60932429;3007153
60932500;5838417
60932557;3384780
60932824;3611425
60933292;3961065
60933292;3992568
60934017;3013376
60934017;3013378
60934825;5507730
60934953;5644601
60935279;3450531
60937038;3002468
60937230;5798770
60937287;3681621
60938186;3342468
60938446;3927944
60938446;3927996
60938745;5560264
60940109;3622676
60940109;3622682
60940205;3395246
60940333;3039770
60940721;3189222
60940721;3189239
60941378;3383898
60941734;3016726
60941894;3551539
60941894;5628565
60942900;3529669
60944716;5502908
60945191;2792620
60945259;3421506
60945451;3695385
60946507;4172005
60946507;4172034
60946941;2761192
60946980;3006673
60947025;3467224
60949122;3001231
60950103;3596223
60951543;3923194
60951632;3934938
60952314;2691190
60952314;2691238
60952314;2691304
60952314;2691356
60952937;2232594
60952951;3000730
60952951;4981503
60953665;4900220
60953665;4900221
60954219;3615676
60954219;4950071
60955100;2193753
60955100;2193776
60955940;3012816
60955940;3727978
60956323;3759300
60957471;3077173
60957852;5623421
60958210;5502696
60958826;2751880
60958826;2751928
60958897;3599351
60958897;3642897
60958897;5709507
60960624;3868124
60960624;3869247
60960624;5859885
60960777;2667731
60960777;2667760
60960777;3384633
60960777;3520289
60960777;3520295
60960777;3520332
60960777;3520349
60960777;3520390
60960777;3520409
60960777;5589150
60961427;2226352
60961427;3012352
60961886;3766530
60962707;3747633
60962707;3747656
60962707;3747662
60963015;3020590
60963015;3020591
60964409;3794963
60965393;3717431
60966449;3002858
60966659;4152043
60967985;3531399
60967985;3531407
60968336;3234017
60968585;2769265
60968852;3471208
60968852;3925980
60969089;3609641
60970141;2233458
60971236;3011548
60971236;3011552
60972480;3858143
60972480;3858195
60972530;2761111
60972530;2761128
60973899;3001864
60973899;3539567
60975672;3319541
60976557;3524749
60977940;3010395
60977940;3010399
60977940;3023890
60977940;3023894
60978355;5619767
60978476;3804377
60980609;3016893
60980954;3474773
60980979;3359204
60981426;2800093
60981426;2800101
60981593;3622647
60981771;3526429
60981789;3622707
60981789;3917006
60981789;5681097
60982072;3406576
60982364;2189757
60982364;3766613
60982364;3766636
60983726;3780926
60985314;3121454
60985360;5631739
60985556;3296834
60985570;3000954
60985570;3000956
60986117;2764954
60987991;3518625
60987991;3714088
60988157;3065595
60988157;5539465
60988513;3009851
60988883;3132133
60989476;5505272
60989800;3742400
60989800;3876098
60989978;2761157
60990208;4988623
60990496;5506082
60991573;5619371
60991573;5619388
60992006;3023439
60992262;3010337
60992522;3017606
60992821;3021542
60993898;3377828
60993898;3714852
60994733;3308744
60996271;3712037
60996403;3251381
60996524;3822464
60996524;3881662
60996766;3111579
60997163;3535813
60997900;3761053
60998361;3656221
60998361;3656238
60998856;3791485
60998977;5563498
61000075;3765631
61000495;3181114
61001031;3565719
61001138;3746421
61001686;3227632
61003267;5618561
61003712;3898711
61003801;3679765
61004636;3234974
61004700;3014214
61005001;3014226
61005065;3018840
61005909;3021713
61006320;3412795
61006893;3021286
61007415;3804213
61007493;3608854
61007874;3016675
61007874;3016676
61008378;3812939
61008378;3812968
61009850;3139052
61009918;3103545
61010258;3632108
61010703;2172047
61010703;2172082
61010906;3010367
61011463;3930780
61012191;3680024
61012191;3719795
61014420;3710593
61015084;3790215
61015586;3009625
61016204;3000617
61016624;3445820
61017669;3011461
61017701;3010116
61018059;3012895
61018059;3013112
61019912;3926399
61019912;3926436
61019983;3640898
61019983;3640906
61019983;3640912
61019983;3891991
61020245;3411181
61022591;3380144
61022698;3475092
61025114;3023006
61025114;3023008
61026006;3780702
61026419;3003156
61026771;3496585
61030104;5759505
61031099;2208354
61031099;2208360
61031747;4900430
61031964;3014785
61032482;3267672
61033068;3013060
61033239;3024095
61035382;3008306
61035382;3287611
61037255;3612293
61037255;3612324
61037294;3203100
61038713;2678858
61039384;3818304
61039384;5714112
61040696;3229683
61041022;4198861
61041022;4198878
61041232;3022294
61042206;3612560
61042206;3612577
61042996;5870036
61043151;3673188
61043151;3673194
61043653;3545817
61045063;3973364
61045113;3013350
61045978;3705190
61046628;2664885
61048077;3498466
61048216;3722219
61049439;2698950
61050007;3006116
61050007;3006117
61051162;5002191
61051721;3322721
61051785;4192953
61052442;3003962
61052830;3560171
61052830;3560231
61054685;2214490
61054849;3751511
61055303;3614317
61056483;3272957
61056501;3795572
61056501;3795595
61059102;3007535
61059636;3016335
61059636;3016337
61060033;2167307
61060987;3007506
61061605;3012613
61061605;3012615
61062358;3011294
61062358;3011295
61062600;3313225
61063232;2194758
61065137;5695751
61065137;5695768
61065315;3414771
61065315;3414788
61065653;3808033
61066196;3017195
61068069;3340328
61068069;3340357
61068496;3374356
61068496;4154094
61068966;3011965
61070180;3016975
61070305;3017388
61070419;5573901
61070725;4924623
61071859;2203374
61071859;2203380
61071859;2203397
61072758;3195317
61073237;3565889
61073372;3970288
61073372;3970348
61073408;3017999
61074385;3017798
61074385;3017802
61076468;3016829
61077659;3006075
61077666;3861783
61077666;3861814
61077869;3646613
61078049;3001103
61078145;5854149
61078992;3670586
61078992;3670617
61080146;5505196
61081440;3004724
61081636;2674263
61081853;2772066
61081853;2791135
61084408;2771397
61085944;3002171
61086964;3060126
61087315;3021740
61087315;3021743
61087799;3901620
61088036;3659426
61088036;4950276
61089729;3412648
61090336;3021019
61090336;3022273
61090375;3576373
61090507;2689833
61090507;2689974
61090507;2690049
61090941;4949853
61090941;4949876
61090941;4949899
61090998;3918075
61091947;3012803
61091986;3193821
61091986;5518279
61092077;3959482
61092935;4991499
61092935;4991507
61093421;3652111
61094391;2745365
61094975;3623925
61094975;3730437
61095956;3788164
61096912;2792933
61096983;3267100
61096983;3284021
61098183;2758534
61098183;2758540
61098183;3008014
61098183;3008015
61099043;3023430
61100093;5509412
61100225;3347750
61100467;3015140
61100467;3015141
61100905;3014976
61101010;4933711
61101010;4933728
61101010;4933734
61101964;5663917
61102475;3015921
61103310;3688818
61103424;2231672
61103424;2231689
61104024;3347201
61105215;5601141
61105215;5601158
61105215;5601939
61105471;3328149
61105471;3398463
61106121;3629980
61106121;3629997
61106121;5502660
61106121;5647812
61106121;5647829
61106655;2662024
61106705;3005559
61106705;3005560
61109509;3899975
61109509;3899981
61109911;3331677
61109911;5561252
61110397;2732285
61110397;2732316
61111385;3312616
61111481;3000873
61111556;3894707
61111570;5805694
61111570;5870094
61111570;5870148
61112067;3508650
61113361;5853664
61113361;5853670
61115259;3019155
61115501;3011738
61115864;3804288
61115985;3018757
61117406;4997272
61117406;4997289
61117445;2212226
61117445;3017907
61117445;3563560
61117445;3563577
61117819;2243296
61118159;2223431
61118337;3912658
61118586;5506195
61118764;5507498
61118807;4995267
61119097;3927536
61119097;3927571
61119492;3617698
61119706;3822122
61120530;3469861
61120530;3469909
61120893;3592900
61120893;3592917
61120893;3592923
61122200;3622162
61124589;3008648
61124589;3008649
61126679;3861949
61126679;3861984
61126871;5605452
61126992;3824150
61128000;5506518
61128406;3390585
61128477;4192580
61128922;5628306
61129262;2744905
61129497;3009233
61129497;3009238
61132034;3801628
61132034;3801657
61133378;3015904
61133378;3015905
61133524;3006533
61133823;5739052
61136221;3866183
61136381;3007440
61136926;3967027
61137191;3368781
61137241;3585739
61137241;5636062
61137469;3822369
61137469;3881656
61137907;3019094
61138457;2667518
61138546;3017782
61138546;3017784
61138546;3017788
61138546;3856138
61138546;3856167
61139452;3641550
61139452;3729859
61139833;3378041
61141019;3740714
61141019;4191681
61142295;3370128
61142968;3023851
61143073;3514745
61143842;4171543
61143842;4171566
61144346;3389458
61144346;5589109
61145551;4997208
61145551;4997214
61145640;4947854
61145900;5597729
61146240;5506437
61146240;5506438
61146475;5604346
61146920;2789316
61146920;2790928
61147189;3014502
61148412;2769472
61150445;3872367
61150979;3021369
61151376;3018808
61153021;5601974
61154803;2696678
61155773;3211105
61156252;3022370
61156302;2685769
61156829;3022021
61157728;5661166
61158552;3585283
61158552;3629810
61158602;3705238
61159056;3484582
61161203;3672467
61162248;3652370
61162294;3008143
61162305;3624669
61162942;3122689
61162942;3473615
61163909;3404927
61164092;3472604
61164092;3472627
61164434;5505688
61164434;5505894
61164690;3674414
61165034;3237240
61165486;3998022
61165486;3998045
61166549;3760935
61166549;3760941
61168144;3545438
61168144;4950425
61168144;4950543
61168144;4951034
61168404;3421328
61168571;3780033
61168991;3318441
61168991;3318458
61170825;2756110
61171418;3001753
61171418;3001754
61171820;3854487
61171820;3854518
61172160;3353153
61172819;3000454
61173013;3326593
61173013;3455741
61174122;5750415
61174122;5750438
61174122;5750450
61174122;5797256
61174122;5797262
61174492;3263450
61174695;2762694
61174898;2802399
61175690;2201062
61176657;3020010
61177257;3023301
61177887;5635447
61178843;3002070
61179297;3004373
61179297;3342379
61179660;4948842
61179767;3965258
61179767;3965264
61179913;3784261
61180239;4975081
61180239;4975098
61180933;3022816
61181266;5797807
61181266;5797813
61181266;5797836
61181266;5848580
61181501;3016802
61181985;3773234
61182432;3595560
61182628;3925112
61182628;3925201
61182724;3823498
61183089;3634828
61183406;2772132
61183406;2772155
61183477;3842277
61183477;3842308
61183947;5504089
61184134;3239948
61184700;2745715
61184814;3019619
61185670;4902260
61186758;2670420
61187301;3439446
61187301;3439452
61187301;3439475
61187454;3011787
61187454;3011788
61187493;4900461
61187835;3011101
61189163;3012975
61189163;3012976
61189195;5621362
61189302;3408948
61189366;3274850
61190991;3000238
61191716;3943860
61191926;4175021
61191926;4175044
61192519;4195130
61192519;4195153
61192686;3236542
61192704;2218298
61192704;2218312
61192750;3014371
61192750;3014372
61193553;3629075
61193553;3629081
61193788;5505441
61194947;3012076
61196357;2198874
61196357;2238160
61196720;3007170
61196720;3694977
61197676;3930484
61197765;3292718
61198689;2671750
61198803;2694159
61198803;2694171
61200108;3542090
61200414;2744029
61200414;2744035
61200510;3216137
61200859;3018178
61200859;3483246
61200859;3483252
61200859;5618213
61201249;4900468
61201295;5501977
61201498;2690434
61201498;2690463
61201943;3564588
61202365;3043228
61202792;3861725
61202792;3861748
61203061;3857190
61203570;3022016
61203570;3022017
61203595;3011203
61204836;3325406
61204836;3337993
61204836;3432591
61206381;3872373
61206641;2770707
61207871;3661854
61208902;3679771
61209018;3869891
61209018;3880378
61209203;3516023
61210508;3022744
61210508;3022745
61211453;3835923
61211663;3821565
61211784;2664425
61211784;2664431
61212594;3029435
61212982;2249123
61212982;2249146
61213881;3656586
61214570;2688153
61214570;2688176
61214830;3583166
61215042;3008449
61217495;3716673
61217495;3777746
